tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
196627	Corynebacterium glutamicum ATCC 13032	1019267	0	live	CGL_RS06400	CGL_RS06400, NCgl1237	3-isopropylmalate dehydrogenase	3-isopropylmalate dehydrogenase			NC_003450.3	1353489	1354511	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018798	0	live	ftsX	CGL_RS04015, NCgl0769	permease-like cell division protein FtsX	permease-like cell division protein FtsX			NC_003450.3	845198	846100	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021430	0	live	CGL_RS02065	CGL_RS02065, NCgl0392	response regulator transcription factor	response regulator transcription factor			NC_003450.3	427172	427870	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021365	0	live	CGL_RS01575	CGL_RS01575, NCgl0297	TadA family conjugal transfer-associated ATPase	TadA family conjugal transfer-associated ATPase			NC_003450.3	316002	317135	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021333	0	live	CGL_RS01430	CGL_RS01430, NCgl0268	response regulator transcription factor	response regulator transcription factor			NC_003450.3	289128	289796	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021124	0	live	CGL_RS01735	CGL_RS01735, NCgl0326	sugar nucleotide-binding protein	sugar nucleotide-binding protein			NC_003450.3	348949	350310	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021002	0	live	CGL_RS15215	CGL_RS15215, NCgl2954	IclR family transcriptional regulator	IclR family transcriptional regulator			NC_003450.3	3260509	3261993	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020965	0	live	CGL_RS15065	CGL_RS15065, NCgl2921	IclR family transcriptional regulator	IclR family transcriptional regulator			NC_003450.3	3226908	3227684	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020906	0	live	CGL_RS14770	CGL_RS14770, NCgl2863	response regulator transcription factor	response regulator transcription factor			NC_003450.3	3167644	3168366	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020878	0	live	CGL_RS14605	CGL_RS14605, NCgl2835	sensor histidine kinase	sensor histidine kinase			NC_003450.3	3136591	3137925	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020611	0	live	CGL_RS13280	CGL_RS13280, NCgl2572	response regulator transcription factor	response regulator transcription factor			NC_003450.3	2830058	2830783	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020587	0	live	CGL_RS13170	CGL_RS13170, NCgl2550	IclR family transcriptional regulator	IclR family transcriptional regulator			NC_003450.3	2806597	2807253	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020554	0	live	CGL_RS13010	CGL_RS13010, NCgl2518	response regulator transcription factor	response regulator transcription factor			NC_003450.3	2774108	2774815	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019967	0	live	CGL_RS10000	CGL_RS10000, NCgl1935	sensor histidine kinase	sensor histidine kinase			NC_003450.3	2123845	2124978	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019336	0	live	coaE	CGL_RS06790, NCgl1306	dephospho-CoA kinase	dephospho-CoA kinase			NC_003450.3	1425279	1425881	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019291	0	live	CGL_RS06550	CGL_RS06550, NCgl1261	IclR family transcriptional regulator	IclR family transcriptional regulator			NC_003450.3	1379552	1380259	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018794	0	live	hisN	CGL_RS03995, NCgl0765	histidinol-phosphatase	histidinol-phosphatase			NC_003450.3	841514	842296	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018560	0	live	CGL_RS02795	CGL_RS02795, NCgl0531	IclR family transcriptional regulator	IclR family transcriptional regulator			NC_003450.3	568269	569075	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021445	0	live	CGL_RS00225	CGL_RS00225, NCgl0038	siderophore-interacting protein	siderophore-interacting protein			NC_003450.3	38978	39802	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021402	0	live	CGL_RS01790	CGL_RS01790, NCgl0337	polysaccharide biosynthesis tyrosine autokinase	polysaccharide biosynthesis tyrosine autokinase			NC_003450.3	363824	365260	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021367	0	live	CGL_RS01675	CGL_RS01675, NCgl0315	SDR family NAD(P)-dependent oxidoreductase	SDR family NAD(P)-dependent oxidoreductase			NC_003450.3	336781	337452	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021166	0	live	CGL_RS01310	CGL_RS01310, NCgl0243	Mur ligase family protein	Mur ligase family protein			NC_003450.3	263295	264566	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020875	0	live	CGL_RS14590	CGL_RS14590, NCgl2832	MFS transporter	MFS transporter			NC_003450.3	3133776	3135242	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020750	0	live	adhP	CGL_RS13985, NCgl2709	alcohol dehydrogenase AdhP	alcohol dehydrogenase AdhP			NC_003450.3	2995745	2996782	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020374	0	live	CGL_RS12025	CGL_RS12025, NCgl2341	type I restriction enzyme HsdR N-terminal domain-containing protein	type I restriction enzyme HsdR N-terminal domain-containing protein			NC_003450.3	2569212	2570297	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020305	0	live	CGL_RS11670	CGL_RS11670, NCgl2272	glutamate-5-semialdehyde dehydrogenase	glutamate-5-semialdehyde dehydrogenase			NC_003450.3	2494337	2495635	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020084	0	live	CGL_RS10585	CGL_RS10585, NCgl2052	cation transporter	cation transporter			NC_003450.3	2253660	2254646	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020024	0	live	CGL_RS10285	CGL_RS10285, NCgl1992	cation transporter	cation transporter			NC_003450.3	2187689	2188306	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019884	0	live	hrpA	CGL_RS09590, NCgl1852	ATP-dependent RNA helicase HrpA	ATP-dependent RNA helicase HrpA			NC_003450.3	2031478	2035386	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019562	0	live	ribH	CGL_RS07970, NCgl1532	6,7-dimethyl-8-ribityllumazine synthase	6,7-dimethyl-8-ribityllumazine synthase			NC_003450.3	1689866	1690345	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019558	0	live	yvcK	CGL_RS07950, NCgl1528	uridine diphosphate-N-acetylglucosamine-binding protein YvcK	uridine diphosphate-N-acetylglucosamine-binding protein YvcK			NC_003450.3	1685107	1686132	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019425	0	live	CGL_RS07260	CGL_RS07260, NCgl1395	siderophore-interacting protein	siderophore-interacting protein			NC_003450.3	1529486	1530223	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019340	0	live	CGL_RS06815	CGL_RS06815, NCgl1310	MFS transporter	MFS transporter			NC_003450.3	1429191	1430642	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019222	0	live	mnmA	CGL_RS06180, NCgl1192	tRNA 2-thiouridine(34) synthase MnmA	tRNA 2-thiouridine(34) synthase MnmA			NC_003450.3	1303829	1304926	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019180	0	live	moaA	CGL_RS05965, NCgl1150	GTP 3',8-cyclase MoaA	GTP 3',8-cyclase MoaA			NC_003450.3	1261685	1262818	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018704	0	live	CGL_RS03520	CGL_RS03520, NCgl0675	nucleoside triphosphate pyrophosphatase	nucleoside triphosphate pyrophosphatase			NC_003450.3	725869	726462	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018584	0	live	CGL_RS02915	CGL_RS02915, NCgl0555	WXG100 family type VII secretion target	WXG100 family type VII secretion target			NC_003450.3	594293	594583	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018583	0	live	CGL_RS02910	CGL_RS02910, NCgl0554	WXG100 family type VII secretion target	WXG100 family type VII secretion target			NC_003450.3	593935	594261	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44145025	0	live	yidD	CGL_RS15410	membrane protein insertion efficiency factor YidD	membrane protein insertion efficiency factor YidD			NC_003450.3	3307689	3307988	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194970	0	live	ykgO	CGL_RS12585, NCgl2446a	type B 50S ribosomal protein L36	type B 50S ribosomal protein L36			NC_003450.3	2681221	2681343	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021539	0	live	rplO	CGL_RS02740, NCgl0520	50S ribosomal protein L15	50S ribosomal protein L15			NC_003450.3	557565	558011	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021538	0	live	rpsH	CGL_RS02715, NCgl0515	30S ribosomal protein S8	30S ribosomal protein S8			NC_003450.3	555331	555729	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021523	0	live	rplE	CGL_RS02645, NCgl0501	50S ribosomal protein L5	50S ribosomal protein L5			NC_003450.3	540426	541001	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021522	0	live	rplN	CGL_RS02635, NCgl0499	50S ribosomal protein L14	50S ribosomal protein L14			NC_003450.3	539741	540109	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021514	0	live	rpsS	CGL_RS02595, NCgl0491	30S ribosomal protein S19	30S ribosomal protein S19			NC_003450.3	535935	536213	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021490	0	live	CGL_RS02480	CGL_RS02480, NCgl0467	SIMPL domain-containing protein	SIMPL domain-containing protein			NC_003450.3	509094	509699	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020830	0	live	glf	CGL_RS14380, NCgl2788	UDP-galactopyranose mutase	UDP-galactopyranose mutase			NC_003450.3	3087099	3088304	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020739	0	live	CGL_RS13930	CGL_RS13930, NCgl2698	aldehyde dehydrogenase family protein	aldehyde dehydrogenase family protein			NC_003450.3	2980179	2981699	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020662	0	live	groL	CGL_RS13545, NCgl2621	chaperonin GroEL	chaperonin GroEL			NC_003450.3	2888895	2890541	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020598	0	live	CGL_RS13220	CGL_RS13220, NCgl2560	sialidase family protein	sialidase family protein			NC_003450.3	2818348	2819565	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020479	0	live	nrdI	CGL_RS12575, NCgl2444	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI			NC_003450.3	2679682	2680128	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020341	0	live	CGL_RS11855	CGL_RS11855, NCgl2308	IclR family transcriptional regulator C-terminal domain-containing protein	IclR family transcriptional regulator C-terminal domain-containing protein			NC_003450.3	2533419	2534186	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020312	0	live	rpmA	CGL_RS11710, NCgl2279	50S ribosomal protein L27	50S ribosomal protein L27			NC_003450.3	2503982	2504248	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020309	0	live	CGL_RS11690	CGL_RS11690, NCgl2276	solute carrier family 23 protein	solute carrier family 23 protein			NC_003450.3	2499694	2501673	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020238	0	live	era	CGL_RS11330, NCgl2205	GTPase Era	GTPase Era			NC_003450.3	2417967	2418884	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020128	0	live	CGL_RS10805	CGL_RS10805, NCgl2096	glycosyltransferase 87 family protein	glycosyltransferase 87 family protein			NC_003450.3	2304984	2306222	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019981	0	live	tsf	CGL_RS10070, NCgl1949	translation elongation factor Ts	translation elongation factor Ts			NC_003450.3	2139000	2139827	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019569	0	live	def	CGL_RS08005, NCgl1539	peptide deformylase	peptide deformylase			NC_003450.3	1696463	1696972	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019392	0	live	CGL_RS07090	CGL_RS07090, NCgl1362	CTP synthase	CTP synthase			NC_003450.3	1493513	1495177	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019186	0	live	CGL_RS05995	CGL_RS05995, NCgl1156	MraY family glycosyltransferase	MraY family glycosyltransferase			NC_003450.3	1270047	1271195	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018991	0	live	CGL_RS05020	CGL_RS05020, NCgl0962	5-oxoprolinase subunit PxpA	5-oxoprolinase subunit PxpA			NC_003450.3	1057840	1058598	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018602	0	live	groL	CGL_RS03005, NCgl0573	chaperonin GroEL	chaperonin GroEL			NC_003450.3	610659	612275	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021293	0	live	CGL_RS01165	CGL_RS01165, NCgl0218	LysR family transcriptional regulator	LysR family transcriptional regulator			NC_003450.3	235448	236212	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021094	0	live	CGL_RS02135	CGL_RS02135, NCgl0405	LysR family transcriptional regulator	LysR family transcriptional regulator			NC_003450.3	441598	442482	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021064	0	live	iolB	CGL_RS00845, NCgl0158	5-deoxy-glucuronate isomerase	5-deoxy-glucuronate isomerase			NC_003450.3	172468	173358	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020966	0	live	CGL_RS15070	CGL_RS15070, NCgl2922	aromatic acid/H+ symport family MFS transporter	aromatic acid/H+ symport family MFS transporter			NC_003450.3	3227749	3229083	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020647	0	live	dacB	CGL_RS13455, NCgl2606	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase			NC_003450.3	2871443	2872726	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020563	0	live	CGL_RS13055	CGL_RS13055, NCgl2527	LysR family transcriptional regulator	LysR family transcriptional regulator			NC_003450.3	2785649	2786356	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020407	0	live	CGL_RS12190	CGL_RS12190, NCgl2374	carbohydrate ABC transporter permease	carbohydrate ABC transporter permease			NC_003450.3	2605525	2606370	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020021	0	live	CGL_RS10270	CGL_RS10270, NCgl1989	LysR family transcriptional regulator	LysR family transcriptional regulator			NC_003450.3	2185348	2186208	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019639	0	live	CGL_RS08345	CGL_RS08345, NCgl1608	Dyp-type peroxidase	Dyp-type peroxidase			NC_003450.3	1772655	1773863	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019546	0	live	pgl	CGL_RS07890, NCgl1516	6-phosphogluconolactonase	6-phosphogluconolactonase			NC_003450.3	1670395	1671102	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019529	0	live	sufU	CGL_RS07805, NCgl1499	Fe-S cluster assembly sulfur transfer protein SufU	Fe-S cluster assembly sulfur transfer protein SufU			NC_003450.3	1647648	1648097	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019438	0	live	thiM	CGL_RS07325, NCgl1408	hydroxyethylthiazole kinase	hydroxyethylthiazole kinase			NC_003450.3	1542116	1542922	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019306	0	live	CGL_RS06625	CGL_RS06625, NCgl1276	amino acid ABC transporter ATP-binding protein	amino acid ABC transporter ATP-binding protein			NC_003450.3	1394797	1395561	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019200	0	live	mce	CGL_RS06065, NCgl1170	methylmalonyl-CoA epimerase	methylmalonyl-CoA epimerase			NC_003450.3	1281259	1281714	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018871	0	live	CGL_RS04405	CGL_RS04405, NCgl0842	molybdenum cofactor biosynthesis protein B	molybdenum cofactor biosynthesis protein B			NC_003450.3	931706	932293	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018754	0	live	hpf	CGL_RS03775, NCgl0725	ribosome hibernation-promoting factor, HPF/YfiA family	ribosome hibernation-promoting factor, HPF/YfiA family			NC_003450.3	795448	796113	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018724	0	live	CGL_RS03620	CGL_RS03620, NCgl0695	carbohydrate ABC transporter permease	carbohydrate ABC transporter permease			NC_003450.3	743897	744931	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021235	0	live	CGL_RS00860	CGL_RS00860, NCgl0161	Gfo/Idh/MocA family protein	Gfo/Idh/MocA family protein			NC_003450.3	176308	177321	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021232	0	live	CGL_RS00740	CGL_RS00740, NCgl0137	TSUP family transporter	TSUP family transporter			NC_003450.3	151590	152372	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020808	0	live	trmB	CGL_RS14275, NCgl2767	tRNA (guanosine(46)-N7)-methyltransferase TrmB	tRNA (guanosine(46)-N7)-methyltransferase TrmB			NC_003450.3	3055868	3056635	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020759	0	live	CGL_RS14030	CGL_RS14030, NCgl2718	nitrite/sulfite reductase	nitrite/sulfite reductase			NC_003450.3	3003478	3005163	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020607	0	live	ispF	CGL_RS13265, NCgl2569	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			NC_003450.3	2827902	2828384	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020448	0	live	rph	CGL_RS12430, NCgl2415	ribonuclease PH	ribonuclease PH			NC_003450.3	2652065	2652802	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020408	0	live	CGL_RS12195	CGL_RS12195, NCgl2375	ABC transporter substrate-binding protein	ABC transporter substrate-binding protein			NC_003450.3	2606559	2607890	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020275	0	live	thpR	CGL_RS11520, NCgl2242	RNA 2',3'-cyclic phosphodiesterase	RNA 2',3'-cyclic phosphodiesterase			NC_003450.3	2462600	2463151	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020119	0	live	mraZ	CGL_RS10760, NCgl2087	division/cell wall cluster transcriptional repressor MraZ	division/cell wall cluster transcriptional repressor MraZ			NC_003450.3	2295374	2295805	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019614	0	live	CGL_RS08220	CGL_RS08220, NCgl1583	L-serine ammonia-lyase	L-serine ammonia-lyase			NC_003450.3	1744884	1746233	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019589	0	live	CGL_RS08100	CGL_RS08100, NCgl1558	aminopeptidase P family protein	aminopeptidase P family protein			NC_003450.3	1716777	1717868	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019457	0	live	CGL_RS07420	CGL_RS07420, NCgl1427	nitrite/sulfite reductase	nitrite/sulfite reductase			NC_003450.3	1561780	1562556	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019410	0	live	CGL_RS07180	CGL_RS07180, NCgl1380	sodium:proton antiporter	sodium:proton antiporter			NC_003450.3	1512977	1514527	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019046	0	live	CGL_RS05295	CGL_RS05295, NCgl1017	OsmC family protein	OsmC family protein			NC_003450.3	1111422	1111820	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018760	0	live	CGL_RS03810	CGL_RS03810, NCgl0731	SOS response-associated peptidase	SOS response-associated peptidase			NC_003450.3	802490	803131	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018598	0	live	tsaD	CGL_RS02985, NCgl0569	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD			NC_003450.3	606905	607939	plus	0		
